Date,AAPL,AMZN,GOOGL,META,MSFT
2024-06-11,205.5601806640625,187.22999572753906,175.3732452392578,504.0528564453125,426.9079284667969
2024-06-12,211.43475341796875,186.88999938964844,176.5349884033203,505.4136657714844,435.17620849609375
2024-06-13,212.5957794189453,183.8300018310547,173.92355346679688,500.70556640625,435.689208984375
2024-06-14,210.85923767089844,183.66000366210938,175.5420684814453,501.26239013671875,436.6660461425781
2024-06-17,215.00714111328125,184.05999755859375,175.98887634277344,503.7181701660156,442.388671875
2024-06-18,212.6453857421875,182.80999755859375,173.85403442382812,496.61920166015625,440.3857116699219
2024-06-20,208.07078552246094,186.10000610351562,175.05552673339844,498.8165283203125,439.7542724609375
2024-06-21,205.89759826660156,189.0800018310547,178.3619842529297,491.9363098144531,443.77984619140625
2024-06-24,206.54258728027344,185.57000732421875,177.95489501953125,496.04254150390625,441.697998046875
2024-06-25,207.4654541015625,186.33999633789062,182.73094177246094,507.6653747558594,444.9341735839844
2024-06-26,211.61338806152344,193.61000061035156,182.58200073242188,510.17083740234375,446.1280822753906
2024-06-27,212.4568634033203,197.85000610351562,184.10122680664062,516.5737915039062,446.8088684082031
2024-06-28,209.0035400390625,193.25,180.8642120361328,501.322021484375,440.98760986328125
2024-07-01,215.08651733398438,197.1999969482422,181.6982879638672,501.77935791015625,450.63714599609375
2024-07-02,218.57949829101562,200.0,183.93238830566406,506.57171630859375,453.15313720703125
2024-07-03,219.8496856689453,197.58999633789062,184.50830078125,507.029052734375,454.6231689453125
2024-07-05,224.6029052734375,200.0,189.25457763671875,536.8068237304688,461.3226623535156
2024-07-08,226.07159423828125,199.2899932861328,187.69566345214844,526.27783203125,460.020263671875
2024-07-09,226.92495727539062,199.33999633789062,187.64601135253906,526.9539184570312,453.40966796875
2024-07-10,231.1919403076172,199.7899932861328,189.83045959472656,531.6168823242188,460.03009033203125
2024-07-11,225.82350158691406,195.0500030517578,184.2600860595703,509.7532653808594,448.6342468261719
2024-07-12,228.7706756591797,194.49000549316406,183.7635955810547,496.0027770996094,447.49951171875
2024-07-15,232.60105895996094,192.72000122070312,185.21328735351562,493.308349609375,447.9040832519531
2024-07-16,233.01783752441406,193.02000427246094,182.62171936035156,486.9749450683594,443.5233154296875
2024-07-17,227.1234130859375,187.92999267578125,179.7421875,459.3347473144531,437.60333251953125
2024-07-18,222.45950317382812,183.75,176.43569946289062,473.1150817871094,434.4953918457031
2024-07-19,222.58848571777344,183.1300048828125,176.40589904785156,474.0496520996094,431.2788391113281
2024-07-22,222.24118041992188,182.5500030517578,180.38760375976562,484.5987548828125,437.0310974121094
2024-07-23,223.2831268310547,186.41000366210938,180.50674438476562,485.8812255859375,438.9156188964844
2024-07-24,216.86277770996094,180.8300018310547,171.41140747070312,458.6188659667969,423.1783142089844
